CustomerID,Age,Gender,AnnualIncome,TotalSpending,PurchaseFrequency,AverageOrderValue,DaysSinceLastPurchase,WebsiteVisits,DiscountUsage,CustomerRating,ProductCategory,PurchaseLikelihood
100243,32,Female,1065924.04,2609.06,3,1442.93,26,10.0,17.16,4.57,Fashion,0
100137,32,Female,911960.9,149617.34,31,3426.41,5,32.0,8.83,4.15,Fashion,1
100603,27,Male,550334.74,20317.89,12,1075.31,14,33.0,77.21,3.78,Fashion,1
100773,44,Female,717750.72,16719.32,17,1371.67,33,21.0,67.64,3.45,Fashion,1
100847,47,Female,753307.35,62001.34,18,2346.8,99,0.0,24.6,3.83,Electronics,0
101091,32,Female,1214541.76,51691.77,18,2562.02,62,11.0,38.92,2.83,Electronics,1
101366,40,Female,469742.31,6356.84,1,1459.33,121,4.0,23.94,3.16,Sports,0
100582,23,Male,491264.5,26686.07,19,2031.66,28,24.0,57.13,3.3,Fashion,1
101475,27,Male,323805.94,2858.66,3,1329.88,113,8.0,25.01,3.34,Sports,0
100789,52,Female,692483.36,17438.19,13,1261.12,14,32.0,52.13,3.79,Fashion,1
101389,32,Male,518841.32,3522.3,3,1184.35,181,3.0,1.26,3.16,Sports,0
100377,24,Male,496447.14,7442.68,5,1649.25,16,19.0,22.25,3.55,Books,1
100315,36,Male,625464.88,7878.04,4,1464.29,11,16.0,8.18,4.06,Sports,0
100443,24,Male,736689.32,6073.68,5,2254.0,1,29.0,21.44,4.01,Fashion,1
100320,21,Male,896463.9,10258.17,3,3274.54,6,22.0,24.37,4.2,Fashion,1
101479,32,Female,253108.76,2415.15,6,947.68,169,6.0,19.23,2.65,Books,0
100794,27,Male,801643.82,17227.82,9,1166.44,17,27.0,66.83,3.95,Fashion,0
101133,27,Female,258507.27,3489.31,1,564.78,210,4.0,23.25,2.33,Sports,0
100425,26,Male,1200180.1,9415.38,4,2320.26,4,30.0,8.72,3.33,Sports,1
100554,26,Male,433762.52,18894.75,17,1043.85,13,36.0,60.45,3.53,Fashion,1
100595,18,Female,502026.06,16152.13,11,783.23,21,34.0,52.12,4.45,Home & Kitchen,1
100894,51,Female,520851.03,70577.94,7,3703.0,95,13.0,23.38,1.99,Home & Kitchen,0
101482,32,Female,867485.27,200.0,0,2195.87,224,4.0,19.34,3.3,Beauty,0
101218,54,Male,669946.77,4750.47,4,1561.01,118,8.0,7.76,3.14,Books,0
101165,18,Male,203173.16,1466.23,0,948.64,174,5.0,6.36,3.14,Fashion,0
100228,36,Male,820423.66,16282.68,5,1227.83,16,24.0,29.51,3.78,Electronics,1
100715,37,Male,490997.33,19192.21,14,1533.15,9,23.0,69.46,3.38,Fashion,1
100811,40,Male,536714.34,24300.38,13,1543.22,37,40.0,69.98,3.43,Home & Kitchen,1
100980,52,Male,910327.28,44104.7,17,2017.55,67,3.0,34.86,2.94,Home & Kitchen,0
101076,22,Female,698124.48,54163.74,19,1634.76,46,6.0,32.2,3.5,Electronics,1
100067,34,Female,1397098.32,101862.7,35,3994.32,1,24.0,12.78,4.6,Home & Kitchen,1
100394,25,Male,512576.59,6607.28,5,1963.14,11,26.0,25.98,4.22,Electronics,1
100580,21,Female,672697.23,27654.41,16,1334.75,22,28.0,51.96,3.5,Beauty,1
100990,33,Male,895670.23,42560.07,10,3433.62,60,13.0,31.72,3.85,Home & Kitchen,0
100212,31,Male,1028781.13,85743.69,18,2832.38,10,30.0,5.43,4.35,Fashion,1
101160,50,Female,517656.55,861.13,0,1099.95,211,9.0,20.63,2.52,Electronics,0
100782,48,Female,403395.38,30248.11,13,978.08,24,33.0,68.52,4.07,Fashion,1
100537,44,Female,751060.96,22225.3,15,1561.85,27,27.0,72.86,3.58,Home & Kitchen,1
100775,30,Male,729494.07,23020.73,11,1627.79,20,27.0,51.16,3.53,Fashion,1
100662,35,Male,580260.8,23096.61,14,423.19,8,20.0,70.6,4.36,Electronics,1
100086,43,Male,1396757.58,127622.52,21,2737.02,7,50.0,8.49,4.64,Home & Kitchen,1
101350,33,Female,465965.31,5834.38,3,830.19,161,6.0,16.26,4.32,Sports,0
101217,26,Female,306752.2,5289.94,3,1107.14,239,6.0,12.57,2.45,Electronics,0
100916,39,Female,976453.97,54823.14,10,2592.34,105,15.0,38.71,4.18,Electronics,1
100661,20,Female,565381.22,21048.76,12,1344.55,24,33.0,77.32,3.72,Beauty,1
101351,32,Male,514402.61,4054.16,2,1897.89,113,0.0,3.21,4.37,Beauty,0
100631,18,Male,708670.15,14968.44,16,1332.52,7,15.0,76.83,4.22,Fashion,1
101034,50,Male,1073761.74,69093.49,12,2909.61,50,5.0,8.58,4.11,Home & Kitchen,1
101400,48,Female,645846.83,835.2,3,666.46,129,2.0,18.9,3.5,Sports,0
101093,39,Male,824151.35,40536.14,17,3486.93,91,12.0,20.86,2.75,Fashion,0
100274,35,Female,936513.15,3821.95,9,2729.62,21,17.0,35.07,4.17,Fashion,1
100723,31,Female,799771.36,20797.69,9,1478.41,20,33.0,84.38,3.95,Fashion,0
100363,26,Male,150000.0,15988.98,4,2055.94,24,28.0,15.38,4.07,Home & Kitchen,0
100623,24,Female,532961.18,20258.07,10,1562.86,23,40.0,62.76,4.36,Home & Kitchen,0
100003,30,Female,1027076.56,91764.89,22,2879.81,5,38.0,12.34,3.99,Fashion,1
100007,35,Male,1025248.16,95380.01,33,2879.35,0,32.0,14.46,4.42,Electronics,1
100312,24,Male,638876.18,14149.88,3,1918.15,12,25.0,19.95,4.04,Electronics,0
101168,51,Male,488301.02,2867.6,3,1107.1,114,9.0,13.8,2.36,Books,0
100939,50,Female,1224418.85,42583.69,12,2323.45,93,7.0,13.12,2.92,Home & Kitchen,1
101478,48,Male,378265.11,5332.8,0,926.78,192,6.0,16.93,3.63,Fashion,1
100216,33,Female,1025040.45,69897.85,30,2989.28,16,28.0,13.96,3.66,Home & Kitchen,1
101321,28,Male,516162.4,679.32,2,1165.37,171,2.0,5.86,2.99,Beauty,0
100028,37,Female,893192.26,96777.46,31,2332.63,2,37.0,12.75,4.53,Books,1
101466,49,Male,534289.6,6202.3,2,894.05,219,6.0,32.98,2.73,Fashion,0
101025,39,Female,795916.37,37120.72,11,1704.95,97,8.0,47.08,2.52,Fashion,0
100786,38,Male,759772.6,17792.93,11,1032.5,20,48.0,49.52,2.37,Home & Kitchen,1
100639,18,Female,410760.12,25156.98,19,862.66,21,54.0,82.27,3.1,Fashion,1
100830,51,Female,1166236.54,26822.88,20,3638.49,89,12.0,13.49,3.13,Electronics,1
100827,26,Male,1020714.1,45514.78,29,2553.54,93,14.0,10.64,3.26,Electronics,1
100625,31,Female,699732.65,22451.77,11,1310.99,36,30.0,94.5,2.82,Fashion,1
100850,35,Female,1364754.24,42253.58,20,1953.85,88,8.0,10.06,3.9,Home & Kitchen,0
100257,28,Female,802172.6,4816.47,4,2825.46,26,12.0,14.76,3.86,Electronics,1
100026,39,Male,1257086.38,94823.66,24,1945.99,13,37.0,14.82,4.75,Electronics,1
100337,28,Male,667087.81,12299.76,6,2343.65,20,18.0,28.49,3.94,Electronics,0
100573,35,Male,389041.72,20742.66,0,1817.71,21,37.0,69.2,3.2,Electronics,0
100048,35,Female,1281441.66,103842.33,29,3350.15,1,27.0,21.32,4.57,Sports,1
100107,44,Male,1279738.33,121223.18,32,2448.45,3,43.0,4.45,4.76,Fashion,1
100350,31,Female,585871.91,6048.09,3,2211.12,12,25.0,33.59,3.8,Books,1
100056,30,Male,905423.82,106037.27,18,4403.34,8,35.0,13.16,5.0,Home & Kitchen,1
100809,43,Male,586785.38,40141.86,13,815.75,44,29.0,70.67,3.24,Fashion,0
100214,34,Male,655938.42,87123.96,17,2488.48,0,45.0,19.85,4.95,Sports,1
100121,29,Female,897436.89,148263.65,34,3022.68,6,44.0,20.87,4.47,Fashion,1
100870,41,Female,741946.89,45575.34,9,2274.92,130,13.0,31.29,2.4,Books,1
100856,42,Female,856550.01,29551.75,5,2037.39,83,7.0,24.64,3.45,Fashion,1
100073,37,Female,1214188.3,107150.29,31,2633.38,7,52.0,12.95,4.09,Electronics,1
101381,31,Male,354774.13,2395.92,4,1481.87,190,2.0,6.1,2.88,Electronics,0
100721,24,Female,535859.64,36631.29,6,1307.41,0,41.0,58.98,4.23,Home & Kitchen,1
100046,31,Male,887538.91,103040.69,37,2991.48,9,53.0,7.33,4.33,Home & Kitchen,1
101264,49,Male,629745.07,952.58,2,1992.6,125,3.0,16.6,4.48,Electronics,0
100524,26,Male,675869.41,6021.91,8,3320.61,15,26.0,29.76,5.0,Books,1
100869,66,Female,1034092.18,63786.76,8,2844.37,82,6.0,37.85,3.27,Home & Kitchen,0
101108,23,Female,1393830.1,35587.54,25,1629.26,81,6.0,27.52,2.97,Books,0
101275,28,Female,318004.75,4101.74,4,1307.09,129,2.0,29.62,2.9,Books,0
100803,26,Male,217358.64,12728.73,20,1267.11,21,23.0,67.07,3.94,Beauty,1
100534,26,Female,545462.1,21639.2,9,1873.6,31,42.0,68.29,3.79,Electronics,1
101138,28,Female,234359.62,2626.77,0,967.98,202,7.0,26.48,3.76,Home & Kitchen,1
100604,22,Female,571296.99,18487.04,12,1759.4,23,18.0,75.14,4.15,Fashion,1
100466,34,Male,726791.68,6699.76,1,1717.13,11,24.0,32.72,4.02,Books,0
101203,51,Male,388514.47,6975.18,2,1395.17,114,4.0,6.47,2.57,Sports,1
101278,41,Female,454909.87,3548.62,3,536.63,120,6.0,3.29,4.81,Sports,1
101444,57,Male,270902.66,3089.41,1,1626.82,132,4.0,12.18,2.88,Fashion,0
100989,49,Male,1194474.29,30757.69,14,3431.95,130,14.0,11.72,4.4,Home & Kitchen,1
100061,35,Male,1107439.03,105020.67,20,2574.51,11,37.0,10.81,4.67,Beauty,1
100886,59,Male,763234.36,40963.04,25,2247.79,69,5.0,15.21,3.6,Sports,1
100093,25,Female,1177455.18,104070.76,26,3934.75,12,25.0,11.61,5.0,Fashion,1
100667,32,Male,769257.55,31634.34,20,1857.24,2,45.0,70.22,4.56,Fashion,1
100706,27,Male,609645.63,14945.51,14,1429.33,26,26.0,51.92,4.43,Beauty,1
100195,27,Female,997974.79,69311.39,25,3120.75,6,13.0,11.56,4.48,Home & Kitchen,1
100281,29,Female,633172.71,6023.13,5,3342.59,14,35.0,23.48,4.27,Electronics,1
100696,28,Female,480571.56,31597.99,18,1022.26,37,27.0,91.93,3.43,Fashion,1
100360,20,Male,833073.79,3382.17,3,1464.29,2,23.0,27.71,4.22,Home & Kitchen,0
100520,33,Male,939728.52,7411.38,4,2545.03,7,23.0,38.99,4.77,Sports,1
100813,31,Female,662340.42,29356.22,11,1451.65,19,22.0,73.42,3.42,Beauty,1
100768,24,Female,829629.93,19661.38,15,1140.26,26,28.0,43.7,2.65,Home & Kitchen,1
100183,27,Female,849010.66,102918.71,29,3149.97,6,42.0,5.12,5.0,Electronics,1
101487,30,Male,550867.92,200.0,1,1265.08,160,3.0,22.06,1.83,Electronics,1
100111,44,Female,1105317.89,116508.66,42,2060.49,6,58.0,13.74,4.63,Beauty,1
100043,18,Male,900776.19,96787.88,29,3492.83,12,39.0,10.68,,Electronics,1
101007,36,Female,1023144.57,44380.28,14,2019.6,95,6.0,30.96,3.39,Home & Kitchen,0
100205,26,Male,1038979.88,83048.63,35,2112.78,8,28.0,14.15,5.0,Electronics,1
100821,20,Female,508253.46,20404.89,13,1384.59,5,24.0,80.42,3.56,Beauty,1
100053,40,Male,817737.06,92393.1,29,3500.29,1,36.0,8.62,4.83,Sports,1
100546,25,Male,558654.58,22695.2,17,1182.88,25,24.0,60.67,3.28,Home & Kitchen,1
101132,33,Female,204521.52,6995.14,2,1541.67,119,5.0,14.98,2.5,Sports,1
101158,46,Male,610178.5,3287.35,3,1062.4,138,2.0,26.89,3.87,Beauty,0
101468,37,Female,502059.94,4850.49,0,1057.08,185,9.0,16.96,3.6,Books,0
100911,26,Male,1339450.02,50707.44,16,3027.31,94,7.0,25.11,2.87,Sports,1
100184,41,Female,812934.18,113521.25,19,3593.36,0,38.0,11.66,5.0,Home & Kitchen,1
100138,50,Female,1084834.8,81942.06,26,2373.38,0,48.0,8.91,4.81,Fashion,1
101150,36,Female,260477.31,2118.77,3,650.14,120,6.0,0.0,2.99,Beauty,0
100081,34,Male,1393182.25,116248.03,27,1859.34,6,28.0,11.92,4.65,Electronics,1
101213,31,Female,616090.95,200.0,1,836.16,147,4.0,21.12,4.1,Books,0
100106,38,Female,930571.16,96800.86,27,3342.18,4,32.0,17.79,4.11,Beauty,1
100542,42,Female,759452.13,20904.66,17,1402.88,32,23.0,60.18,3.41,Fashion,1
101314,47,Male,562702.12,3459.71,1,1360.74,158,2.0,26.97,3.17,Beauty,0
100481,20,Male,839763.13,11327.58,5,2815.18,10,29.0,34.88,3.62,Fashion,1
100166,51,Male,1101699.96,82647.27,33,4512.59,0,34.0,9.5,4.42,Electronics,1
100249,33,Female,450881.22,7676.97,2,2215.72,17,23.0,16.27,4.44,Electronics,1
100308,18,Male,856717.93,6143.87,3,2208.71,9,27.0,35.16,3.47,Home & Kitchen,1
100447,20,Male,939382.19,5688.04,8,1217.78,14,28.0,31.66,4.34,Fashion,1
100747,35,Female,452029.39,28881.35,10,1067.46,12,31.0,54.78,4.54,Beauty,1
100335,23,Male,787700.35,16147.24,0,2247.64,5,26.0,26.76,3.67,Electronics,1
100098,20,Male,1226997.83,72370.94,41,3701.79,6,43.0,9.99,4.35,Sports,1
100760,25,Male,566562.71,29102.1,10,1534.52,28,37.0,57.01,3.24,Fashion,1
100738,28,Female,617005.54,32404.77,18,965.88,33,40.0,54.28,3.36,Fashion,0
100837,40,Male,995254.04,42600.47,12,1717.88,104,12.0,25.67,3.87,Home & Kitchen,0
100943,51,Male,1372512.66,44276.23,11,2816.49,89,9.0,38.08,3.51,Fashion,0
100103,39,Female,1289788.79,91513.73,28,2965.06,5,49.0,5.22,4.54,Electronics,1
100435,31,Male,843317.87,11609.07,4,2119.25,0,34.0,45.7,4.64,Electronics,0
100075,41,Female,1206364.39,83579.91,28,3042.01,4,64.0,9.86,4.71,Electronics,1
101341,41,Female,397217.67,639.82,0,857.97,117,0.0,22.5,3.1,Home & Kitchen,0
101125,61,Female,594159.85,33628.81,17,3069.72,103,13.0,30.56,2.03,Fashion,0
101360,30,Male,389066.35,4003.66,3,1278.02,151,6.0,13.21,3.26,Sports,0
100303,30,Female,324656.25,15616.54,3,2124.65,18,20.0,28.63,4.16,Home & Kitchen,0
101263,35,Male,435955.83,1288.2,3,1060.45,112,5.0,12.83,2.67,Books,0
101224,26,Female,197126.45,7498.17,4,1126.51,171,2.0,15.19,2.96,Home & Kitchen,0
100734,29,Male,506086.31,26956.91,13,1251.5,17,30.0,68.93,4.02,Home & Kitchen,1
100389,27,Female,302867.33,7516.38,4,1947.41,20,22.0,11.59,4.37,Beauty,0
100236,36,Male,561569.56,11042.41,6,2035.24,16,19.0,33.56,4.82,Beauty,0
101246,26,Female,490655.14,2796.11,5,1421.76,183,4.0,3.87,2.56,Books,0
100268,34,Female,756589.24,10485.38,2,2739.76,0,29.0,0.07,3.52,Electronics,0
100306,18,Female,635940.44,8054.03,4,2046.94,25,44.0,28.77,3.95,Fashion,1
100118,34,Male,1543062.9,110562.18,33,3412.87,1,44.0,6.56,4.64,Electronics,1
101212,46,Female,373162.67,5001.38,1,1464.73,113,0.0,20.81,1.84,Books,0
100674,18,Female,277767.43,20029.3,21,1034.22,22,20.0,73.66,5.0,Sports,1
100250,19,Male,548428.76,9470.04,6,2139.8,16,18.0,25.3,2.92,Home & Kitchen,1
101094,56,Female,953676.96,48462.36,11,1899.88,105,15.0,15.64,3.78,Beauty,1
101080,48,Male,974752.26,54801.43,19,2647.92,141,14.0,41.03,3.83,Books,1
100072,40,Male,1075206.03,128202.74,21,3738.73,5,33.0,5.99,4.53,Fashion,1
100095,36,Female,711026.09,137357.12,31,2496.44,1,47.0,21.68,4.4,Electronics,1
100848,38,Female,1068559.07,43798.33,15,2403.6,79,7.0,40.2,1.96,Home & Kitchen,1
100034,25,Female,590191.96,51582.68,29,2907.97,11,50.0,11.98,4.49,Electronics,1
101101,50,Male,1101337.87,46349.5,10,1455.31,128,12.0,24.33,3.48,Home & Kitchen,1
100449,18,Male,596386.2,4595.55,6,1480.68,19,14.0,23.21,3.92,Fashion,1
100446,33,Male,988388.48,9909.85,2,2126.61,5,37.0,7.94,3.93,Electronics,1
100772,18,Female,625163.5,30070.22,11,1398.01,7,41.0,79.58,3.42,Electronics,1
100717,38,Female,553465.65,157631.50883263667,12,1365.43,6,39.0,66.45,3.44,Beauty,1
100887,42,Male,929404.21,59245.47,19,2068.93,110,13.0,28.82,4.7,Home & Kitchen,1
101245,45,Female,473227.57,5775.73,0,1074.55,105,2.0,27.98,3.48,Electronics,1
100901,38,Male,890982.74,43420.36,15,2809.44,79,8.0,26.0,3.07,Books,1
101036,21,Female,1307354.0,43250.95,19,4038.37,123,9.0,32.4,4.31,Home & Kitchen,1
100078,29,Female,979028.54,84414.04,22,3571.21,10,70.0,9.42,4.13,Books,1
100085,43,Male,840023.52,81985.73,30,3843.85,5,45.0,4.5,4.49,Home & Kitchen,1
100835,40,Female,729127.31,51381.15,13,3787.75,66,3.0,19.68,3.79,Electronics,0
100083,32,Female,1619187.0,120974.77,30,3018.01,7,37.0,6.69,4.52,Sports,1
100458,31,Male,269253.89,4794.44,5,2326.58,13,33.0,37.12,4.05,Beauty,0
100919,49,Male,1017508.19,58789.91,14,2718.79,107,5.0,20.14,3.96,Electronics,1
100677,29,Male,582125.34,16023.95,15,979.71,10,41.0,72.78,3.12,Fashion,1
100985,29,Female,884224.6,29980.85,12,1407.49,108,13.0,24.59,2.74,Home & Kitchen,0
101240,31,Male,298474.99,3318.93,1,832.18,78,12.0,1.37,3.25,Beauty,0
100437,19,Female,706107.3,10833.86,7,1900.05,6,24.0,31.13,3.99,Electronics,1
100771,31,Male,421806.3,20369.63,19,681.94,23,35.0,60.96,3.25,Fashion,1
100645,39,Female,492829.35,31052.25,6,1494.88,13,16.0,67.09,3.32,Beauty,0
101120,51,Male,811270.75,48826.13,15,1500.02,66,13.0,28.13,3.51,Electronics,1
100906,58,Female,746391.11,59860.08,22,3151.09,106,16.0,30.53,3.7,Fashion,1
101194,45,Male,539620.94,3601.1,3,999.24,190,0.0,17.94,3.05,Home & Kitchen,0
100405,23,Male,846800.08,11534.48,1,2745.38,32,15.0,31.99,3.8,Beauty,1
101304,48,Female,193078.86,200.0,2,924.06,211,4.0,11.93,3.11,Fashion,1
100934,50,Male,823333.7,54261.71,27,3418.11,88,10.0,39.88,1.91,Home & Kitchen,1
101486,57,Male,450010.78,200.0,3,495.94,168,2.0,0.0,3.95,Sports,0
100105,29,Female,1359976.17,86865.54,18,3146.99,9,54.0,17.29,4.61,Home & Kitchen,1
100610,24,Male,881478.35,35494.69,18,1154.76,20,37.0,67.31,4.59,Beauty,1
101456,29,Male,707855.38,4426.35,2,1255.27,222,3.0,18.85,4.98,Electronics,0
100689,22,Female,636017.12,29925.39,9,1409.73,31,40.0,42.93,2.88,Fashion,1
100949,46,Male,547314.42,60572.66,14,2489.93,93,10.0,55.28,3.92,Electronics,1
100932,32,Male,928065.01,28439.95,13,3388.5,135,12.0,45.25,3.06,Electronics,0
100063,47,Male,969284.99,78904.26,26,2596.33,1,21.0,2.76,4.07,Sports,1
100282,21,Female,981356.17,10164.13,3,2566.56,10,34.0,39.53,3.54,Books,0
100779,31,Male,347243.87,26310.98,13,,18,23.0,68.42,3.44,Sports,0
101394,18,Female,573242.36,1128.32,4,1024.44,139,1.0,33.49,2.55,Fashion,0
100239,27,Male,599230.65,10550.51,4,2575.77,3,29.0,22.32,4.42,Electronics,0
100224,30,Male,1042612.84,69972.44,23,2918.94,1,29.0,11.79,4.48,Fashion,1
100146,40,Male,1225211.12,77531.81,22,2443.13,2,41.0,12.96,4.88,Electronics,1
101399,60,Male,415863.1,1781.52,1,993.37,120,2.0,33.3,4.84,Electronics,0
100374,27,Male,595573.69,13399.78,4,3397.16,21,21.0,20.07,4.43,Fashion,0
101229,30,Male,150000.0,2573.24,0,1468.23,193,2.0,9.35,2.52,Sports,0
100119,27,Female,893279.91,76543.4,23,3017.7,12,35.0,9.92,4.54,Fashion,1
101167,54,Female,576735.89,1466.93,3,1225.25,166,0.0,3.79,3.81,Beauty,0
100251,25,Male,576185.45,292.67,7,2738.48,14,15.0,14.25,4.84,Beauty,1
101445,30,Male,271063.43,5189.47,2,1448.42,44,3.0,3.98,3.21,Electronics,1
101023,47,Male,907885.52,48829.56,17,3136.58,84,8.0,30.88,2.8,Electronics,0
100010,35,Male,1715810.53,89819.43,31,2855.17,4,43.0,9.96,4.81,Beauty,1
100450,23,Male,741664.5,13297.3,1,2344.05,26,31.0,12.32,4.05,Fashion,0
100883,44,Male,1116908.64,60693.73,20,1996.03,96,8.0,39.39,4.25,Beauty,0
100709,28,Male,400410.26,11795.57,7,1402.03,14,26.0,60.4,5.0,Fashion,1
100256,26,Male,767650.5,1549.43,4,2329.08,4,16.0,8.13,3.1,Beauty,0
100594,31,Female,454328.7,21745.36,10,727.16,26,32.0,65.7,4.05,Beauty,1
100390,22,Male,689108.17,8231.16,2,2404.76,0,27.0,26.01,4.02,Beauty,1
101088,45,Female,891278.74,34032.52,12,2934.11,100,5.0,12.74,2.41,Sports,1
101201,36,Female,239172.16,6644.71,0,,123,5.0,21.25,4.67,Sports,0
100558,29,Female,540176.87,14588.4,10,1085.35,31,24.0,61.82,3.33,Fashion,1
101288,30,Female,471360.73,2171.78,2,1389.19,175,1.0,23.81,2.87,Electronics,1
100840,35,Female,543859.03,32513.03,18,2185.72,89,14.0,17.49,2.32,Sports,1
100461,26,Female,892785.08,14806.29,4,1282.21,19,24.0,22.09,3.72,Electronics,1
100724,27,Male,674372.36,20120.83,8,1268.28,25,28.0,70.98,3.35,Beauty,1
101382,39,Male,659541.52,1808.38,3,1156.57,188,,0.0,1.09,Books,0
100145,32,Male,1499661.79,99579.65,27,3343.75,9,25.0,1.08,4.71,Electronics,1
100502,25,Female,994317.02,5185.55,0,2391.19,16,15.0,27.2,4.25,Beauty,1
101099,47,Female,829157.37,53376.85,10,1744.83,95,2.0,45.94,3.08,Electronics,0
100740,26,Female,608151.98,13018.5,8,1173.92,40,26.0,72.38,3.93,Sports,1
101385,50,Female,526609.81,200.0,4,1005.3,112,8.0,11.93,4.5,Electronics,0
100732,40,Male,374225.3,24112.61,12,752.26,30,35.0,51.86,3.76,Books,1
100540,18,Male,665434.77,24792.95,19,1615.01,23,31.0,47.29,3.44,Home & Kitchen,1
100178,40,Male,1312275.53,104095.9,28,3664.48,1,42.0,17.92,5.0,Sports,1
101447,36,Male,547236.98,3801.77,1,,173,8.0,23.38,3.29,Electronics,0
100698,29,Female,540083.14,14194.14,15,1224.36,18,11.0,65.64,4.03,Sports,0
100941,28,Female,734936.49,20003.28,11,3712.93,76,9.0,37.25,4.36,Home & Kitchen,1
101050,45,Female,407986.24,48271.78,17,3847.42,85,8.0,47.56,3.4,Home & Kitchen,1
100923,42,Female,629763.27,39858.02,4,1247.34,86,0.0,19.54,2.24,Books,1
100899,40,Male,1374753.77,50284.04,19,3462.54,105,6.0,2.09,3.13,Home & Kitchen,1
101493,32,Female,706616.37,4663.05,5,1776.16,179,2.0,6.66,1.66,Sports,0
100008,42,Female,1182187.78,98511.07,36,3014.43,8,37.0,7.79,5.0,Sports,1
100863,47,Female,912475.46,28838.73,15,2543.62,102,3.0,24.02,3.53,Sports,0
100668,27,Male,721331.11,25704.19,16,1003.91,8,36.0,90.28,3.3,Sports,0
101161,45,Male,165638.08,3805.69,0,200.0,183,6.0,12.21,3.55,Books,0
100358,25,Male,511795.46,16374.91,2,1754.31,17,22.0,13.42,4.1,Fashion,1
100784,40,Male,508677.65,22431.17,17,1645.33,24,39.0,73.37,3.58,Fashion,1
100736,32,Male,608263.69,17383.53,21,1795.22,29,28.0,38.78,2.6,Beauty,1
100330,28,Female,686554.09,11561.84,3,2001.54,8,25.0,7.54,4.25,Sports,1
101056,18,Female,842434.01,16527.19,4,3525.32,93,9.0,8.51,2.77,Books,1
101149,52,Female,388699.15,3959.69,2,1401.73,191,4.0,0.0,4.14,Fashion,0
101118,53,Male,867625.83,48099.57,19,2698.04,103,6.0,35.82,3.85,Electronics,1
100259,25,Female,470125.68,14211.9,5,3235.72,8,29.0,30.7,4.1,Electronics,0
101176,24,Female,569238.9,6896.85,1,1285.12,138,8.0,0.0,2.77,Electronics,0
100373,34,Male,1168730.81,10454.43,3,1961.99,14,17.0,16.71,3.32,Fashion,0
101104,39,Male,601560.09,58450.32,28,2210.01,79,6.0,54.85,2.54,Sports,1
100926,39,Female,767289.69,47904.99,8,1087.19,125,13.0,24.8,3.04,Electronics,0
100143,26,Male,997296.43,86396.87,22,3229.75,5,26.0,17.28,4.44,Fashion,1
100526,37,Female,602657.87,16358.06,19,1142.03,6,34.0,76.0,2.79,Fashion,1
101139,31,Male,232218.96,3742.25,3,1624.59,94,6.0,2.52,3.18,Books,1
101008,47,Male,1068844.7,61750.6,26,2983.27,113,14.0,42.91,3.7,Fashion,1
101122,47,Male,754472.67,55014.24,5,2852.71,82,5.0,21.68,3.73,Beauty,1
101424,18,Male,596266.07,3429.94,1,766.32,196,5.0,1.04,4.33,Sports,0
100441,27,Female,688853.21,9707.98,3,2091.05,4,25.0,12.67,4.7,Electronics,1
100532,37,Male,796949.38,28286.82,5,1189.66,27,18.0,82.05,2.72,Fashion,0
101202,34,Male,568091.05,6762.24,0,489.77,212,4.0,3.02,3.89,Home & Kitchen,1
100227,32,Male,721150.76,13380.1,6,3054.71,18,23.0,33.59,4.23,Electronics,1
101037,48,Female,541599.48,71034.46,16,,96,18.0,29.62,3.15,Fashion,1
100229,30,Male,432903.69,12600.29,0,2314.78,15,8.0,21.71,4.58,Fashion,0
101280,28,Female,382209.58,3248.64,1,1163.91,181,0.0,2.05,2.79,Home & Kitchen,0
101450,44,Male,454330.87,1016.55,3,905.8,145,0.0,28.7,3.71,Beauty,0
100213,39,Male,960644.24,87395.17,33,2049.14,5,54.0,11.69,4.59,Fashion,1
100080,33,Male,1320914.98,98585.49,33,3519.72,0,54.0,14.66,4.66,Sports,1
100149,27,Female,936558.42,46605.1,29,4829.57,4,52.0,7.98,4.67,Books,1
100815,27,Female,331766.18,27123.75,12,1290.22,8,26.0,71.63,3.42,Electronics,1
100904,59,Male,528704.93,60615.62,21,3002.07,82,11.0,33.71,3.39,Home & Kitchen,1
100959,46,Male,827877.63,72184.67,18,3438.24,83,1.0,46.63,4.25,Books,0
100672,35,Male,363242.32,18406.7,18,1257.46,0,44.0,49.22,3.82,Sports,1
101156,38,Female,608945.73,3789.27,5,879.66,246,5.0,24.9,,Fashion,1
100556,28,Male,540015.77,22549.07,18,1354.9,11,15.0,70.83,4.14,Fashion,1
100908,47,Female,764586.51,7386.51,18,2783.85,58,4.0,20.25,2.84,Sports,1
100134,42,Female,1225273.54,148750.69,32,2113.98,3,55.0,7.89,4.85,Fashion,1
101109,35,Female,771616.68,49708.5,14,2433.98,57,13.0,18.33,2.43,Sports,1
100824,30,Male,500751.86,21854.12,10,1737.17,25,33.0,52.16,3.94,Beauty,0
100409,21,Female,609745.89,9736.06,6,2199.2,11,21.0,27.18,4.24,Fashion,1
100369,18,Male,558417.81,8098.57,7,2431.13,4,25.0,21.64,3.66,Home & Kitchen,1
100508,22,Male,621277.68,9472.69,3,1942.79,0,25.0,23.83,3.21,Fashion,1
101182,46,Female,432441.7,4532.78,2,1131.23,150,4.0,8.91,3.06,Fashion,0
100505,19,Female,711689.9,11281.59,3,2323.63,11,33.0,8.0,4.1,Electronics,0
101489,18,Male,512260.88,3211.67,2,1175.36,194,4.0,12.33,2.94,Home & Kitchen,0
