User_ID,Product_ID,Product_Category,Rating,Price,Purchase_Status,Number_of_Views,Cart_Status,Time_Spent,Previous_Purchases
2965,5972,Electronics,2.0,104.42,0,10,0,2.35,4
1329,6440,Sports,4.0,21.93,0,10,1,3.64,3
1823,5079,Electronics,3.0,95.12,0,4,0,3.16,2
2305,6279,Sports,3.0,19.37,0,6,0,3.07,6
1806,5510,Home & Kitchen,4.0,35.53,0,9,0,1.29,6
1486,5099,Sports,2.0,32.29,0,12,1,2.41,5
2846,6034,Books,4.0,8.68,0,8,1,3.08,4
1143,5257,Beauty,3.0,37.91,1,10,1,3.65,3
1491,5263,Beauty,3.0,40.31,0,8,0,4.37,1
2985,6469,Home & Kitchen,4.0,50.48,0,8,1,3.53,4
2459,5331,Home & Kitchen,4.0,60.92,0,7,1,2.88,5
1173,5820,Electronics,3.0,97.51,0,5,0,4.3,3
2509,5300,Electronics,4.0,46.06,1,6,1,4.21,5
2939,5185,Sports,2.0,26.07,0,15,1,2.76,4
1195,5001,Books,4.0,2.36,0,5,1,,7
1828,5024,Electronics,3.0,32.85,0,6,0,0.4,0
1936,5710,Fashion,4.0,9.07,0,4,1,4.68,4
1262,5651,Beauty,3.0,10.6,0,11,0,5.4,5
1401,5058,Sports,3.0,33.96,0,7,1,5.43,4
1347,5524,Sports,3.0,20.45,0,7,1,4.36,6
1370,5409,Sports,3.0,48.91,0,7,0,1.82,3
1807,5856,Electronics,3.0,33.66,0,6,0,6.75,2
1927,6492,Fashion,4.0,33.57,0,8,1,1.88,8
1475,6037,Home & Kitchen,4.0,15.91,1,9,1,2.35,2
1578,6377,Electronics,3.0,132.84,0,11,0,3.22,1
1384,5288,Home & Kitchen,4.0,16.81,0,7,1,1.97,5
2592,5322,Home & Kitchen,3.0,41.94,0,11,0,2.14,1
1423,6126,Books,4.0,5.4,0,10,1,2.66,3
2815,5465,Fashion,3.0,58.89,0,5,0,0.83,7
2077,6273,Books,4.0,21.51,0,11,0,4.19,4
2605,5695,Sports,3.0,37.31,0,7,0,3.2,5
2272,5301,Sports,4.0,36.84,0,10,0,3.61,3
1532,6266,Sports,4.0,46.65,1,10,1,4.4,4
2202,5825,Books,4.0,12.45,0,6,0,3.61,4
1548,6203,Fashion,4.0,40.53,0,7,1,2.87,5
1237,5678,Home & Kitchen,4.0,16.57,0,9,0,4.62,3
1509,5189,Beauty,4.0,17.35,0,6,0,3.39,2
1551,6021,Books,4.0,5.66,0,10,0,2.76,5
1270,5186,Electronics,2.0,156.19,0,8,0,3.68,3
1047,5994,Home & Kitchen,4.0,13.69,0,6,1,5.7,3
2887,5625,Fashion,5.0,63.17,0,7,1,2.99,6
2026,6187,Fashion,4.0,23.41,0,7,1,4.82,3
1804,6305,Sports,3.0,51.15,0,5,0,2.25,4
2859,5611,Fashion,3.0,16.27,0,8,1,3.93,3
1449,6323,Sports,3.0,11.82,0,3,0,3.98,2
1805,5166,Books,3.0,20.77,0,2,0,2.15,7
2693,5161,Sports,4.0,39.46,1,9,1,3.4,5
2264,6490,Fashion,2.0,10.51,0,9,0,2.51,2
1798,5861,Electronics,2.0,59.0,0,4,0,2.37,1
1511,5676,Home & Kitchen,4.0,28.08,1,6,1,3.76,5
1070,5233,Beauty,2.0,23.16,0,6,0,6.2,3
1170,5433,Sports,3.0,15.02,1,4,0,4.28,4
1323,6029,Home & Kitchen,5.0,14.26,1,6,1,3.84,4
2573,6232,Fashion,4.0,25.19,1,10,1,6.1,3
2278,6374,Books,4.0,4.67,0,11,1,2.04,5
1866,5611,Books,4.0,21.18,1,7,1,5.87,4
2565,5682,Beauty,2.0,28.85,0,5,0,3.18,2
1321,5244,Sports,2.0,47.19,0,4,1,4.09,2
1421,5124,Books,4.0,2.34,0,7,0,4.88,1
1785,5656,Home & Kitchen,4.0,22.95,0,9,0,4.68,5
2834,5868,Electronics,3.0,52.22,0,5,0,3.21,4
2228,5156,Beauty,4.0,8.44,1,7,1,5.11,5
2701,5612,Home & Kitchen,3.0,45.78,0,7,1,3.26,1
1496,5962,Sports,3.0,38.12,0,4,0,3.06,7
2696,6216,Sports,4.0,45.98,0,6,0,3.74,3
1144,6407,Home & Kitchen,3.0,60.15,0,8,0,4.67,10
1455,5510,Home & Kitchen,3.0,58.24,0,7,0,2.38,4
2046,5587,Home & Kitchen,2.0,138.49,0,8,0,2.59,6
1101,6312,Beauty,2.0,16.99,0,6,0,1.23,5
2716,6039,Beauty,3.0,15.17,0,5,0,3.34,2
2734,5410,Beauty,3.0,24.76,0,7,0,5.46,3
2082,6027,Beauty,4.0,36.55,0,9,1,8.78,2
1611,5236,Books,3.0,2.95,0,6,1,4.19,2
1197,5673,Fashion,3.0,13.58,0,9,1,6.43,2
2237,5459,Fashion,4.0,15.66,1,6,1,3.87,1
2075,6488,Sports,3.0,30.2,0,6,1,3.98,4
2519,5052,Books,4.0,6.28,1,9,0,3.78,4
2205,6285,Beauty,4.0,33.14,0,4,0,3.62,6
1256,5421,Home & Kitchen,4.0,36.27,0,11,1,3.98,3
1243,5054,Home & Kitchen,3.0,29.28,1,9,1,3.48,2
2561,5990,Home & Kitchen,3.0,42.18,1,9,1,6.62,5
1318,6017,Electronics,4.0,18.4,0,5,0,4.59,2
2877,5213,Beauty,3.0,22.3,0,7,0,2.81,3
1211,5057,Fashion,2.0,12.69,1,8,1,4.88,3
2456,5167,Fashion,5.0,39.27,1,11,1,5.54,6
2950,5613,Beauty,3.0,5.45,1,8,0,2.08,4
1882,5198,Books,4.0,11.99,0,5,0,5.32,3
1113,6054,Fashion,4.0,12.91,0,7,0,5.23,2
2753,5116,Books,4.0,18.51,1,8,1,4.49,4
1374,6183,Beauty,4.0,6.18,1,6,1,6.2,1
2054,6311,Books,4.0,8.85,0,7,1,5.39,2
2969,6075,Home & Kitchen,3.0,49.09,0,8,0,3.32,2
2489,6416,Books,5.0,10.74,0,5,1,3.99,2
1092,6408,Beauty,2.0,21.39,0,4,0,5.83,1
2641,5069,Sports,4.0,12.39,0,10,1,3.33,7
1322,5512,Beauty,4.0,7.14,1,6,1,3.26,3
2498,6140,Home & Kitchen,,38.25,0,6,1,4.28,6
2241,5509,Beauty,4.0,18.86,0,5,0,3.47,3
1575,6105,Books,4.0,4.35,0,8,0,7.68,4
1847,6161,Sports,3.0,13.97,0,5,1,5.85,5
1235,6495,Electronics,4.0,59.15,1,4,1,7.01,1
2973,5494,Sports,4.0,22.36,1,5,1,5.64,7
1476,5521,Books,4.0,26.0,0,6,1,4.18,1
1617,5036,Sports,3.0,64.04,0,3,0,0.66,4
2005,5428,Home & Kitchen,3.0,52.75,0,5,0,4.33,3
2344,5420,Home & Kitchen,3.0,75.97,0,9,0,2.32,5
2010,5679,Sports,4.0,18.67,0,6,1,1.5,5
2010,5631,Beauty,4.0,12.3,0,7,0,5.67,1
2165,6284,Home & Kitchen,2.0,64.07,0,6,0,2.19,3
2715,6160,Home & Kitchen,2.0,32.37,0,5,0,2.7,3
1790,6092,Home & Kitchen,4.0,33.66,0,6,0,3.12,3
2664,5007,Electronics,3.0,29.48,0,6,0,4.05,5
2573,5707,Electronics,2.0,124.44,0,7,0,3.79,2
2922,6094,Electronics,3.0,90.67,0,13,0,5.23,3
2826,5366,Home & Kitchen,3.0,26.45,0,12,1,4.95,2
2596,5637,Beauty,3.0,12.36,1,15,0,1.8,3
1493,6090,Home & Kitchen,4.0,68.62,1,6,1,6.13,1
2548,6191,Books,3.0,5.65,0,6,1,2.11,4
2473,6281,Fashion,4.0,8.8,0,10,1,2.49,4
1579,5644,Home & Kitchen,4.0,71.08,0,8,0,6.56,5
2355,5599,Fashion,3.0,52.36,0,13,0,3.97,2
1505,5574,Fashion,4.0,15.02,0,9,0,5.65,4
2046,6002,Beauty,3.0,58.41,0,6,0,4.88,5
2593,5629,Fashion,4.0,21.85,0,3,0,4.26,5
1377,5600,Fashion,3.0,15.13,0,10,0,2.92,2
1673,5252,Sports,3.0,40.36,0,8,1,3.59,5
2590,5717,Sports,5.0,12.2,0,11,1,6.52,2
1907,5355,Fashion,4.0,12.41,0,5,0,2.69,1
2921,5787,Electronics,4.0,76.81,1,8,1,3.99,8
1015,6332,Fashion,3.0,24.84,0,9,1,4.7,1
2443,6163,Beauty,3.0,30.61,0,7,1,3.24,5
2628,5717,Books,2.0,3.99,0,7,0,2.8,5
2835,6466,Electronics,3.0,191.48,0,5,0,3.45,0
1313,6470,Electronics,2.0,48.58,0,8,0,3.58,5
2968,5666,Beauty,3.0,18.2,0,14,1,1.83,5
1784,6145,Books,4.0,6.43,0,8,0,4.3,4
1704,5513,Beauty,3.0,7.28,0,5,1,5.71,8
1711,6317,Books,4.0,8.48,0,6,1,0.2,3
2276,5560,Beauty,3.0,26.55,0,8,1,4.15,6
2318,5387,Electronics,4.0,56.32,1,8,1,0.2,6
1947,5200,Home & Kitchen,4.0,18.27,0,9,1,6.14,2
1142,6263,Sports,3.0,52.1,0,11,1,3.11,2
2973,5445,Beauty,2.0,32.01,0,5,0,3.73,3
1444,6219,Fashion,5.0,19.8,0,6,1,2.26,4
1187,5129,Fashion,,29.05,0,6,1,6.74,8
2194,5751,Beauty,3.0,31.11,0,8,1,7.0,4
1824,5641,Home & Kitchen,4.0,48.32,0,6,1,2.11,3
2231,5658,Beauty,3.0,21.39,0,4,0,1.8,3
2751,5251,Home & Kitchen,4.0,47.07,0,5,0,4.97,4
1194,5110,Home & Kitchen,4.0,41.7,1,6,1,5.07,2
1568,5519,Beauty,4.0,17.58,0,3,1,2.97,5
2033,5705,Electronics,3.0,28.92,0,6,0,2.19,0
2575,6190,Home & Kitchen,4.0,16.63,0,12,1,6.28,4
2201,5693,Home & Kitchen,3.0,42.85,0,5,0,3.31,4
1765,5368,Sports,3.0,21.3,0,10,0,3.47,6
2220,5393,Sports,2.0,38.07,0,8,0,4.06,1
2959,5917,Home & Kitchen,4.0,14.23,0,6,0,1.55,4
1960,5653,Fashion,3.0,14.07,0,7,0,2.88,4
2767,6351,Fashion,3.0,20.48,0,5,0,2.2,11
2559,5659,Fashion,4.0,5.71,0,6,0,0.79,3
1602,5850,Fashion,3.0,12.94,0,5,0,2.42,4
1499,5095,Sports,4.0,19.06,0,7,0,3.74,6
2540,5290,Electronics,2.0,71.48,0,2,0,2.23,5
1414,6275,Electronics,3.0,54.14,0,7,0,3.6,4
1673,5517,Beauty,3.0,20.16,0,14,0,2.46,5
1470,5631,Fashion,4.0,23.98,0,5,0,4.61,2
2212,5885,Sports,3.0,23.97,0,4,0,5.1,3
1588,5086,Sports,4.0,19.14,1,7,0,4.8,2
2316,5759,Sports,4.0,30.62,0,5,0,3.93,2
2869,5519,Home & Kitchen,4.0,67.09,0,5,1,4.92,1
2659,5222,Home & Kitchen,4.0,20.98,1,4,1,2.7,1
2895,5627,Home & Kitchen,3.0,93.3,0,5,1,2.51,5
1048,5670,Fashion,4.0,24.79,1,9,1,3.79,4
1910,5279,Beauty,5.0,29.64,0,9,0,3.09,3
1440,5814,Books,4.0,10.97,0,9,0,5.96,3
2835,6119,Fashion,3.0,32.0,1,4,1,6.66,3
2423,5400,Electronics,3.0,35.42,0,7,1,7.77,3
1640,6449,Beauty,5.0,12.71,1,5,1,5.09,3
2127,5918,Home & Kitchen,3.0,10.69,0,6,1,4.32,1
2210,6159,Sports,3.0,25.23,0,7,0,0.88,2
1991,5105,Books,3.0,12.71,0,3,0,2.92,7
1948,6151,Books,3.0,7.6,0,7,1,2.72,3
1110,5504,Home & Kitchen,4.0,56.23,1,9,1,2.92,5
1904,6065,Books,4.0,6.75,1,9,1,5.95,2
1696,6206,Electronics,3.0,40.32,0,7,1,6.01,3
2636,5375,Home & Kitchen,4.0,22.67,0,6,0,3.14,3
2730,5388,Fashion,4.0,35.98,1,6,0,2.86,5
2500,5089,Books,,22.05,0,10,1,3.63,2
1061,5907,Beauty,3.0,54.15,0,5,0,0.97,4
2682,6161,Home & Kitchen,5.0,46.27,0,10,1,5.89,8
1792,5615,Electronics,3.0,109.23,0,8,1,5.12,4
1832,5241,Sports,3.0,10.97,0,3,0,1.7,1
2890,5474,Beauty,3.0,7.66,0,8,1,2.05,4
2734,5604,Books,4.0,4.96,0,6,1,6.27,0
1101,6374,Home & Kitchen,4.0,69.63,0,6,0,5.05,4
1719,5186,Electronics,2.0,138.02,0,8,0,6.66,2
2499,5514,Home & Kitchen,3.0,113.32,0,3,0,2.43,3
2077,5957,Beauty,3.0,9.78,0,8,0,6.62,4
1515,5355,Fashion,4.0,21.73,1,7,1,2.46,5
2049,6327,Electronics,4.0,21.3,0,3,0,,5
2733,6363,Sports,3.0,11.62,0,10,1,1.41,2
1446,5570,Beauty,4.0,14.35,0,3,0,2.86,2
2492,6118,Home & Kitchen,5.0,18.43,0,7,1,4.18,8
2469,6133,Beauty,4.0,10.13,0,6,1,3.23,3
2771,6022,Sports,3.0,19.62,0,4,0,4.67,2
1595,5279,Electronics,3.0,149.22,0,6,0,2.63,4
1431,5074,Home & Kitchen,4.0,61.17,1,10,0,4.04,4
2095,5520,Fashion,4.0,12.0,0,11,0,3.57,1
2062,5196,Electronics,4.0,120.22,0,6,0,3.34,4
1819,5438,Electronics,3.0,38.73,0,7,1,5.12,3
2558,5957,Home & Kitchen,4.0,11.97,0,9,0,2.95,2
2598,5883,Beauty,4.0,11.51,1,12,1,3.82,6
1491,5314,Beauty,4.0,20.69,1,8,1,3.22,4
2591,5026,Sports,4.0,16.06,0,8,1,6.35,4
1461,5338,Home & Kitchen,4.0,45.74,0,5,0,3.71,3
1815,5682,Beauty,3.0,12.02,0,9,1,3.93,3
1054,6168,Sports,4.0,36.07,1,5,0,3.34,0
1680,5547,Beauty,3.0,8.94,0,6,0,4.46,4
2917,5428,Books,4.0,8.66,0,9,0,3.32,1
1885,5827,Fashion,4.0,13.09,1,7,1,3.17,10
2420,5107,Sports,3.0,24.36,0,4,0,2.98,5
1215,5338,Sports,3.0,85.62,0,5,0,3.83,5
2271,5054,Beauty,4.0,13.04,1,9,1,5.56,7
1743,5788,Electronics,3.0,27.74,0,7,1,3.36,1
2487,5664,Beauty,4.0,18.02,1,8,1,1.92,2
2856,5873,Books,3.0,9.11,1,7,1,1.61,1
2063,5925,Beauty,3.0,18.14,0,8,0,8.24,1
1205,5592,Electronics,4.0,88.18,0,5,1,2.49,7
1952,6303,Fashion,4.0,16.88,0,10,0,6.81,2
1246,6377,Beauty,4.0,25.54,1,10,1,3.6,3
1899,5166,Sports,2.0,28.13,0,5,0,2.28,3
1122,6380,Home & Kitchen,4.0,13.41,1,13,1,3.94,2
2280,5295,Books,4.0,13.91,1,7,1,4.77,7
1620,5372,Sports,3.0,31.86,0,8,1,3.54,5
1403,5794,Fashion,4.0,32.95,0,8,1,2.98,2
1034,5044,Fashion,3.0,10.43,1,12,1,1.69,2
2776,5546,Books,4.0,14.42,0,7,0,2.89,0
2674,5291,Beauty,3.0,59.89,1,4,1,4.25,1
2623,5723,Books,3.0,3.74,0,5,0,1.4,9
1116,6222,Books,3.0,15.7,1,6,0,3.12,5
1699,6386,Home & Kitchen,4.0,35.14,0,3,0,3.95,3
2942,5318,Electronics,3.0,62.29,0,5,0,5.51,2
2157,5817,Books,3.0,14.53,1,8,1,2.21,4
1256,5711,Beauty,3.0,27.11,0,8,0,6.94,6
1282,5622,Electronics,3.0,133.25,0,6,0,4.47,2
1526,5949,Beauty,3.0,8.0,1,4,1,1.89,3
2944,6484,Electronics,3.0,136.48,1,3,0,3.78,4
1339,5607,Fashion,2.0,28.67,0,9,0,2.84,4
2805,5097,Home & Kitchen,4.0,10.82,0,9,1,1.57,6
2356,6373,Home & Kitchen,3.0,24.05,0,5,0,3.48,3
2843,6398,Beauty,3.0,19.44,1,6,0,3.58,4
2652,5483,Books,2.0,6.47,0,10,1,4.38,5
1664,5752,Home & Kitchen,3.0,28.76,0,10,0,2.54,3
2655,6293,Sports,3.0,19.7,0,10,0,2.64,5
1338,5755,Books,3.0,39.87,0,7,0,5.24,6
1581,5721,Sports,4.0,43.0,0,10,1,5.1,4
1423,6382,Fashion,4.0,23.95,0,7,0,1.96,3
1266,6243,Sports,5.0,14.69,1,12,1,1.52,4
1180,5760,Fashion,4.0,48.54,0,11,0,2.31,0
1374,5242,Home & Kitchen,4.0,43.51,0,12,1,5.7,2
1240,5657,Beauty,5.0,9.38,1,13,1,0.2,1
1760,6014,Fashion,4.0,12.56,0,7,0,2.95,4
1142,5408,Electronics,3.0,58.41,0,12,0,5.41,3
1122,5805,Books,3.0,9.04,1,6,1,4.07,2
2979,5988,Sports,3.0,42.37,0,5,0,3.49,2
1175,5127,Electronics,2.0,60.89,1,9,1,5.3,3
1148,5854,Home & Kitchen,3.0,49.11,1,9,0,3.59,1
1060,6106,Fashion,3.0,17.26,1,8,0,3.06,1
1265,5321,Books,2.0,8.32,0,5,0,4.84,6
2055,5822,Books,4.0,18.62,0,4,1,6.52,9
2654,6064,Sports,3.0,45.91,0,7,0,0.42,6
2469,5066,Home & Kitchen,2.0,31.66,0,7,0,2.65,5
2160,5966,Electronics,3.0,77.09,0,9,0,3.46,7
1170,5389,Fashion,2.0,22.24,0,8,0,3.03,0
2548,5596,Electronics,5.0,25.71,1,5,1,3.81,6
1074,5972,Sports,2.0,75.53,0,9,0,3.89,4
2261,5006,Electronics,3.0,35.79,0,5,0,1.88,4
1818,5025,Sports,3.0,22.63,0,10,0,4.82,1
2764,5669,Books,3.0,35.63,0,10,0,,1
1615,6424,Fashion,3.0,11.48,0,4,1,5.52,2
2276,5009,Sports,2.0,26.79,0,6,0,5.38,6
1879,6183,Books,4.0,19.39,1,9,1,3.6,4
2044,5112,Home & Kitchen,3.0,94.47,0,5,0,4.51,6
2877,5733,Home & Kitchen,3.0,43.12,0,6,0,0.34,2
2425,5645,Fashion,4.0,48.82,1,8,1,0.69,6
1829,5702,Home & Kitchen,3.0,27.6,0,5,1,5.35,4
1894,5122,Books,3.0,1.85,0,3,0,3.35,4
2409,6130,Beauty,4.0,34.59,1,7,1,5.74,4
1692,5413,Fashion,4.0,22.69,0,4,0,5.29,5
1335,6156,Beauty,3.0,13.97,0,7,0,1.53,5
1935,5983,Sports,2.0,21.99,0,6,0,4.76,4
1136,5826,Electronics,3.0,97.01,0,9,0,2.74,0
1339,5462,Sports,3.0,43.77,0,5,1,3.26,4
1841,5978,Fashion,3.0,23.11,0,7,0,1.92,2
2593,6496,Fashion,3.0,30.41,0,9,0,5.41,7
2562,6384,Home & Kitchen,4.0,15.59,0,9,0,4.65,7
1521,6374,Beauty,4.0,15.2,1,13,1,3.15,1
1843,5329,Books,3.0,4.37,1,7,1,2.66,5
1307,5877,Fashion,4.0,11.41,0,6,1,4.94,2
2510,5596,Fashion,4.0,28.6,0,5,0,2.54,1
1492,6450,Home & Kitchen,4.0,32.87,1,12,1,3.11,3
2599,6425,Books,4.0,6.48,1,4,0,2.54,1
2684,6302,Books,4.0,7.36,1,10,0,2.84,7
2378,5244,Home & Kitchen,4.0,41.44,0,4,0,4.66,5
1660,5478,Sports,3.0,44.67,0,7,0,4.17,1
2905,6066,Books,4.0,12.07,0,10,1,3.11,4
2372,6124,Books,5.0,2.88,1,5,1,2.14,0
2291,5525,Sports,3.0,6.97,0,7,0,3.8,2
2712,5205,Beauty,3.0,10.34,0,6,1,3.37,2
2762,5205,Books,4.0,2.1,0,7,1,5.0,4
1155,6026,Fashion,3.0,56.04,0,6,1,2.69,4
2763,5681,Home & Kitchen,4.0,26.42,0,7,0,4.48,4
2530,5736,Sports,4.0,12.14,1,6,1,3.39,7
1413,6223,Electronics,3.0,52.46,0,11,0,4.43,3
1615,5025,Beauty,4.0,5.08,0,8,1,6.32,4
2505,6131,Books,3.0,3.69,0,8,0,3.48,4
1433,5411,Fashion,4.0,18.18,0,8,0,7.14,4
1904,6396,Sports,3.0,20.39,0,8,0,3.56,5
2377,6433,Home & Kitchen,2.0,24.86,0,7,1,2.27,3
2300,5753,Books,4.0,11.53,0,4,1,5.99,3
2819,5473,Beauty,3.0,31.04,0,5,1,6.44,3
1223,5349,Electronics,4.0,68.43,1,4,0,2.24,0
1590,5272,Sports,3.0,53.48,0,8,0,2.69,4
2969,6498,Electronics,3.0,45.52,0,6,1,5.01,0
2137,5281,Fashion,4.0,46.47,0,5,0,4.58,4
1497,5669,Books,2.0,9.43,0,9,1,2.71,6
1579,5718,Books,3.0,14.69,0,5,0,2.37,5
1678,6018,Electronics,4.0,46.11,0,7,0,4.26,2
2108,6263,Home & Kitchen,4.0,33.57,1,12,1,3.82,3
1569,5836,Electronics,2.0,204.83,0,5,0,4.58,5
2243,6137,Fashion,3.0,24.3,0,7,0,4.69,2
1890,5850,Books,3.0,15.44,0,11,1,5.37,6
2220,5655,Fashion,3.0,44.4,0,7,0,0.77,3
1310,5236,Beauty,3.0,25.32,1,8,1,6.68,5
2247,5313,Sports,5.0,46.98,1,6,1,,4
2849,5648,Books,3.0,6.3,0,9,0,,5
1270,5069,Home & Kitchen,3.0,18.57,0,10,1,3.8,1
1654,5474,Sports,3.0,14.7,0,7,0,4.81,2
2387,5693,Home & Kitchen,3.0,41.03,0,3,0,3.91,3
2234,5708,Electronics,3.0,65.6,0,4,0,4.02,1
2349,6222,Fashion,3.0,28.55,0,8,0,3.74,1
2119,6451,Sports,4.0,13.23,0,8,0,6.38,2
2365,6094,Sports,3.0,18.58,0,8,1,4.39,7
2218,5119,Beauty,,30.34,1,11,0,5.7,4
1148,5612,Sports,5.0,32.82,0,11,1,7.27,7
2502,6094,Sports,5.0,31.57,0,5,1,5.16,5
1893,5892,Home & Kitchen,4.0,27.73,1,11,1,4.45,6
1102,5686,Fashion,2.0,14.03,0,7,0,1.07,3
1818,5654,Books,4.0,17.79,1,4,1,3.03,2
1870,5608,Books,4.0,19.66,0,5,1,6.9,2
1173,5868,Electronics,4.0,67.36,1,8,1,4.38,3
2992,5268,Sports,3.0,26.88,0,9,1,1.92,0
1444,5776,Electronics,3.0,150.77,1,10,1,3.64,2
1661,5308,Books,4.0,5.68,0,7,1,2.06,1
1881,6021,Beauty,4.0,13.11,0,5,1,3.03,5
2665,6297,Sports,4.0,49.08,0,8,1,3.27,2
2485,5761,Sports,4.0,21.62,0,11,1,3.12,4
2541,5581,Beauty,4.0,17.71,0,5,1,3.83,1
1474,6410,Fashion,3.0,6.13,0,6,0,0.71,3
2690,5989,Sports,4.0,66.51,0,5,0,4.71,5
2659,5642,Beauty,5.0,27.91,0,4,1,5.79,2
1927,5043,Beauty,3.0,34.04,0,7,0,1.07,5
2091,5023,Fashion,3.0,12.76,0,7,1,5.43,5
1074,5332,Electronics,4.0,166.31,0,8,1,4.86,1
2520,5354,Beauty,5.0,16.69,0,6,0,4.33,1
2921,6082,Home & Kitchen,3.0,65.82,0,9,0,3.99,4
1945,5750,Beauty,3.0,22.0,0,8,0,4.22,5
2081,6499,Home & Kitchen,3.0,52.66,0,9,0,,7
1998,5810,Books,4.0,11.54,0,6,1,4.11,7
1165,6354,Sports,4.0,21.52,0,8,0,7.92,9
2239,5828,Home & Kitchen,4.0,11.39,0,10,1,3.01,3
2442,5537,Sports,3.0,62.74,1,6,0,6.25,4
2855,6071,Beauty,3.0,3.8,0,2,0,3.25,2
2859,5674,Beauty,3.0,30.73,0,6,0,3.19,3
1983,5411,Beauty,3.0,37.61,0,6,0,5.29,6
2917,5709,Books,4.0,3.56,0,8,1,3.42,3
2057,5997,Fashion,4.0,17.83,1,11,1,6.6,2
2284,5563,Home & Kitchen,4.0,12.2,1,7,0,2.71,2
2203,6056,Fashion,,15.62,0,5,0,5.62,3
2997,6471,Beauty,3.0,33.7,1,8,1,4.78,2
2475,5616,Books,3.0,14.26,0,6,0,3.53,8
1240,5442,Beauty,3.0,26.15,0,3,0,2.08,4
1143,5603,Fashion,4.0,17.91,0,6,0,2.3,1
1819,6257,Books,4.0,1.97,0,5,0,2.44,1
2031,5268,Sports,3.0,12.88,1,6,1,5.44,5
2337,6460,Home & Kitchen,3.0,27.73,0,7,1,3.9,2
1963,5620,Electronics,3.0,32.19,1,13,1,5.24,7
2029,6262,Home & Kitchen,3.0,56.72,0,2,0,3.67,3
2843,6180,Sports,3.0,77.09,0,9,0,2.27,2
1669,6175,Beauty,4.0,21.89,0,10,1,4.49,4
1987,6363,Fashion,4.0,9.42,0,8,0,4.8,3
2114,5277,Electronics,2.0,141.21,0,5,0,1.09,4
1936,5890,Books,3.0,9.48,0,9,0,3.03,5
2936,5148,Home & Kitchen,4.0,31.81,0,10,1,2.74,4
2924,5449,Sports,3.0,41.31,0,12,0,2.14,3
2026,5060,Home & Kitchen,2.0,14.54,0,6,0,4.0,5
1901,6023,Electronics,3.0,49.78,0,7,0,4.24,6
2177,5911,Home & Kitchen,4.0,30.42,1,8,1,5.85,3
1361,6110,Sports,4.0,34.51,0,9,1,5.13,4
1851,5264,Home & Kitchen,3.0,40.45,0,3,1,3.1,1
1433,5498,Beauty,3.0,24.76,0,6,0,3.32,3
1288,6014,Home & Kitchen,3.0,21.85,0,6,0,6.44,3
1190,6239,Home & Kitchen,2.0,10.19,0,14,0,4.84,3
2174,6328,Fashion,3.0,20.04,1,12,1,5.75,4
1001,5110,Fashion,3.0,21.67,0,9,0,1.8,3
2292,5603,Fashion,3.0,7.24,0,8,1,1.5,2
1863,5016,Sports,3.0,19.18,1,2,0,2.82,2
1732,6227,Home & Kitchen,3.0,35.79,0,7,1,5.3,2
2538,5184,Sports,4.0,21.13,0,7,0,6.22,3
2077,6233,Fashion,2.0,25.36,0,4,0,2.5,2
2466,5234,Fashion,3.0,16.44,0,9,1,4.71,2
2418,5023,Books,4.0,12.96,0,6,0,4.4,4
1064,6318,Books,4.0,4.61,0,5,0,1.97,2
1430,5658,Home & Kitchen,4.0,32.06,0,9,0,2.64,3
2139,5637,Fashion,4.0,24.05,0,7,0,3.67,2
2951,5970,Sports,3.0,50.32,0,8,0,1.96,3
1308,5412,Electronics,4.0,51.48,0,7,1,7.63,4
1211,6036,Home & Kitchen,2.0,84.05,0,6,0,2.19,7
2882,5643,Beauty,3.0,44.75,0,3,1,2.87,2
2933,5408,Sports,4.0,15.99,0,6,0,4.33,2
1334,5592,Electronics,3.0,62.93,0,12,0,4.39,1
1803,5009,Electronics,4.0,27.47,1,7,1,4.76,1
2253,5452,Fashion,3.0,31.4,0,7,1,2.31,3
1390,5887,Electronics,1.0,46.08,0,5,0,1.68,4
1652,5206,Beauty,4.0,18.79,0,4,0,3.79,2
1790,5177,Books,4.0,7.39,0,9,1,2.56,2
2283,5983,Fashion,3.0,103.85,0,10,0,2.87,9
1616,5642,Home & Kitchen,3.0,29.14,0,9,0,2.72,1
1824,5204,Fashion,4.0,20.01,0,3,1,2.35,7
1579,6121,Electronics,2.0,115.29,0,10,0,1.78,3
2519,6163,Sports,3.0,57.2,0,9,0,2.32,4
1306,5052,Fashion,3.0,27.41,0,6,0,3.23,6
1461,5302,Beauty,4.0,34.92,1,4,1,5.34,2
1499,5555,Sports,2.0,116.29,0,9,0,6.97,8
2811,6097,Books,4.0,7.14,1,16,1,5.52,5
2888,5111,Fashion,4.0,10.71,0,4,0,4.01,2
2000,6208,Beauty,4.0,22.41,1,11,0,5.53,2
1312,5479,Books,3.0,16.44,0,5,0,3.48,3
2512,5187,Home & Kitchen,3.0,79.79,0,8,0,4.26,2
1984,6295,Electronics,4.0,91.74,1,13,1,5.13,5
2699,5130,Fashion,4.0,23.69,0,8,1,4.69,4
1719,5194,Sports,4.0,17.5,0,4,1,5.08,5
2997,6424,Sports,3.0,62.9,0,10,1,4.98,6
2614,5779,Fashion,3.0,28.32,0,6,0,2.68,5
1447,5694,Fashion,4.0,7.51,0,11,0,4.96,5
2451,6031,Fashion,3.0,74.38,0,4,0,2.52,3
