customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,avg_order_value,avg_session_value,pages_per_session,time_per_session_min,purchase_rate,abandon_rate,purchase_likelihood
6234,0.0,0,4.0,5,1165,1,1,0.0,0.0,5.0,19.416666666666668,0.0,1.0,0
6235,0.0,0,4.0,22,1048,2,2,0.0,0.0,11.0,8.733333333333333,0.0,1.0,0
6237,0.0,0,4.0,40,4058,2,3,0.0,0.0,13.333333333333334,22.544444444444444,0.0,0.6666666666666666,0
6238,0.0,0,4.0,7,1444,1,1,0.0,0.0,7.0,24.066666666666666,0.0,1.0,0
6239,2065.63,2,4.2,54,2593,1,5,1032.815,413.12600000000003,10.8,8.643333333333334,0.4,0.2,1
6240,6439.0,1,3.3333333333333335,25,3631,0,3,6439.0,2146.3333333333335,8.333333333333334,20.17222222222222,0.3333333333333333,0.0,1
6241,932.63,1,4.5,24,1117,0,2,932.63,466.315,12.0,9.308333333333334,0.5,0.0,1
6242,0.0,0,4.0,72,2437,3,4,0.0,0.0,18.0,10.154166666666667,0.0,0.75,0
6243,5940.6,3,3.2,86,5186,0,5,1980.2,1188.1200000000001,17.2,17.28666666666667,0.6,0.0,1
6244,0.0,0,4.0,42,3029,3,4,0.0,0.0,10.5,12.620833333333334,0.0,0.75,0
6245,0.0,0,4.0,43,3181,2,3,0.0,0.0,14.333333333333334,17.67222222222222,0.0,0.6666666666666666,0
6246,480.02,1,4.0,58,2665,3,4,480.02,120.005,14.5,11.104166666666666,0.25,0.75,1
6247,0.0,0,4.0,21,1717,1,1,0.0,0.0,21.0,28.616666666666667,0.0,1.0,0
6249,0.0,0,4.0,10,1492,0,1,0.0,0.0,10.0,24.866666666666667,0.0,0.0,0
6250,0.0,0,4.0,19,1509,2,2,0.0,0.0,9.5,12.575,0.0,1.0,0
6251,0.0,0,4.0,25,4104,2,3,0.0,0.0,8.333333333333334,22.8,0.0,0.6666666666666666,0
6252,0.0,0,4.0,48,4002,4,4,0.0,0.0,12.0,16.675,0.0,1.0,0
6253,0.0,0,4.0,20,3139,1,2,0.0,0.0,10.0,26.158333333333335,0.0,0.5,0
6254,865.04,1,3.5,28,2859,1,2,865.04,432.52,14.0,23.825,0.5,0.5,1
6255,890.75,1,3.8333333333333335,72,4493,4,6,890.75,148.45833333333334,12.0,12.480555555555556,0.16666666666666666,0.6666666666666666,1
6256,11609.37,3,4.0,96,6718,2,7,3869.7900000000004,1658.4814285714288,13.714285714285714,15.995238095238095,0.42857142857142855,0.2857142857142857,1
6257,787.64,1,4.0,41,3063,1,3,787.64,262.5466666666667,13.666666666666666,17.016666666666666,0.3333333333333333,0.3333333333333333,1
6258,2273.91,1,3.3333333333333335,49,1316,0,3,2273.91,757.9699999999999,16.333333333333332,7.311111111111112,0.3333333333333333,0.0,1
6259,0.0,0,4.0,14,2560,2,3,0.0,0.0,4.666666666666667,14.222222222222223,0.0,0.6666666666666666,0
6260,0.0,0,4.0,39,3470,1,3,0.0,0.0,13.0,19.27777777777778,0.0,0.3333333333333333,0
6261,0.0,0,4.0,14,1230,0,2,0.0,0.0,7.0,10.25,0.0,0.0,0
6262,583.32,1,4.0,40,3578,3,4,583.32,145.83,10.0,14.908333333333333,0.25,0.75,1
6264,763.27,1,3.0,17,983,1,2,763.27,381.635,8.5,8.191666666666666,0.5,0.5,1
6265,0.0,0,4.0,13,504,1,2,0.0,0.0,6.5,4.2,0.0,0.5,0
6266,2065.59,1,3.0,12,1714,0,2,2065.59,1032.795,6.0,14.283333333333333,0.5,0.0,1
6267,0.0,0,4.0,45,701,2,2,0.0,0.0,22.5,5.841666666666667,0.0,1.0,0
6268,0.0,0,4.0,2,899,1,1,0.0,0.0,2.0,14.983333333333333,0.0,1.0,0
6269,0.0,0,4.0,58,4528,2,5,0.0,0.0,11.6,15.093333333333334,0.0,0.4,0
6270,893.04,1,3.6666666666666665,40,3614,1,3,893.04,297.68,13.333333333333334,20.07777777777778,0.3333333333333333,0.3333333333333333,1
6271,0.0,0,4.0,12,1337,1,2,0.0,0.0,6.0,11.141666666666667,0.0,0.5,0
6272,0.0,0,4.0,36,3191,1,2,0.0,0.0,18.0,26.591666666666665,0.0,0.5,0
6273,0.0,0,4.0,10,1116,0,1,0.0,0.0,10.0,18.6,0.0,0.0,0
6274,444.39,1,4.25,35,5373,2,4,444.39,111.0975,8.75,22.3875,0.25,0.5,1
6275,0.0,0,4.0,21,3140,1,3,0.0,0.0,7.0,17.444444444444446,0.0,0.3333333333333333,0
6276,5208.5,3,3.8333333333333335,66,4823,0,6,1736.1666666666667,868.0833333333334,11.0,13.397222222222222,0.5,0.0,1
6277,0.0,0,4.0,30,1872,1,2,0.0,0.0,15.0,15.6,0.0,0.5,0
6278,0.0,0,4.0,17,378,1,1,0.0,0.0,17.0,6.3,0.0,1.0,0
6279,4469.82,1,2.5,43,635,1,2,4469.82,2234.91,21.5,5.291666666666667,0.5,0.5,1
6280,0.0,0,4.0,41,1913,0,3,0.0,0.0,13.666666666666666,10.627777777777776,0.0,0.0,0
6282,990.99,1,5.0,4,1195,0,1,990.99,990.99,4.0,19.916666666666668,1.0,0.0,1
6283,7051.29,3,3.1666666666666665,78,6778,2,6,2350.43,1175.215,13.0,18.82777777777778,0.5,0.3333333333333333,1
6285,0.0,0,4.0,27,2062,2,2,0.0,0.0,13.5,17.183333333333334,0.0,1.0,0
6286,0.0,0,4.0,40,1821,1,3,0.0,0.0,13.333333333333334,10.116666666666667,0.0,0.3333333333333333,0
6287,0.0,0,4.0,27,3633,1,3,0.0,0.0,9.0,20.183333333333334,0.0,0.3333333333333333,0
6288,1588.95,2,5.0,24,1019,0,2,794.475,794.475,12.0,8.491666666666667,1.0,0.0,1
6289,3774.6400000000003,2,4.666666666666667,41,3159,1,3,1887.3200000000002,1258.2133333333334,13.666666666666666,17.55,0.6666666666666666,0.3333333333333333,1
6290,1214.27,1,4.5,35,2499,1,2,1214.27,607.135,17.5,20.825,0.5,0.5,1
6292,0.0,0,4.0,8,1080,0,1,0.0,0.0,8.0,18.0,0.0,0.0,0
6293,0.0,0,4.0,47,3771,1,4,0.0,0.0,11.75,15.7125,0.0,0.25,0
6294,0.0,0,4.0,24,2707,1,3,0.0,0.0,8.0,15.03888888888889,0.0,0.3333333333333333,0
6295,3641.89,2,4.0,25,2055,0,2,1820.945,1820.945,12.5,17.125,1.0,0.0,1
6296,0.0,0,4.0,49,3597,3,4,0.0,0.0,12.25,14.9875,0.0,0.75,0
6297,0.0,0,4.0,24,2274,1,2,0.0,0.0,12.0,18.95,0.0,0.5,0
6298,0.0,0,4.0,107,4880,3,7,0.0,0.0,15.285714285714286,11.619047619047619,0.0,0.42857142857142855,0
6299,0.0,0,4.0,29,1369,0,2,0.0,0.0,14.5,11.408333333333333,0.0,0.0,0
6300,0.0,0,4.0,49,3477,3,4,0.0,0.0,12.25,14.4875,0.0,0.75,0
6301,148.19,1,3.0,26,2346,1,2,148.19,74.095,13.0,19.55,0.5,0.5,1
6302,451.17,1,4.0,23,645,0,2,451.17,225.585,11.5,5.375,0.5,0.0,1
6303,6920.28,1,3.6666666666666665,45,1773,1,3,6920.28,2306.7599999999998,15.0,9.85,0.3333333333333333,0.3333333333333333,1
6304,0.0,0,4.0,7,1149,1,1,0.0,0.0,7.0,19.15,0.0,1.0,0
6305,0.0,0,4.0,72,1944,3,4,0.0,0.0,18.0,8.1,0.0,0.75,0
6306,509.73,1,4.0,57,4085,1,3,509.73,169.91,19.0,22.694444444444446,0.3333333333333333,0.3333333333333333,1
6307,1847.48,1,3.6666666666666665,30,1228,1,3,1847.48,615.8266666666667,10.0,6.822222222222222,0.3333333333333333,0.3333333333333333,1
6308,0.0,0,4.0,46,1508,0,2,0.0,0.0,23.0,12.566666666666666,0.0,0.0,0
6309,0.0,0,4.0,18,1364,0,1,0.0,0.0,18.0,22.733333333333334,0.0,0.0,0
6310,0.0,0,4.0,18,2688,1,3,0.0,0.0,6.0,14.933333333333334,0.0,0.3333333333333333,0
6311,1231.51,1,4.0,32,4088,1,3,1231.51,410.50333333333333,10.666666666666666,22.711111111111112,0.3333333333333333,0.3333333333333333,1
6312,10562.77,3,3.5,24,4229,1,4,3520.9233333333336,2640.6925,6.0,17.620833333333334,0.75,0.25,1
6313,0.0,0,4.0,5,1523,1,1,0.0,0.0,5.0,25.383333333333333,0.0,1.0,0
6314,0.0,0,4.0,38,3316,3,3,0.0,0.0,12.666666666666666,18.42222222222222,0.0,1.0,0
6315,0.0,0,4.0,2,520,0,1,0.0,0.0,2.0,8.666666666666666,0.0,0.0,0
6316,0.0,0,4.0,48,3291,1,3,0.0,0.0,16.0,18.283333333333335,0.0,0.3333333333333333,0
6317,0.0,0,4.0,28,828,2,3,0.0,0.0,9.333333333333334,4.6,0.0,0.6666666666666666,0
6318,0.0,0,4.0,24,1786,1,1,0.0,0.0,24.0,29.766666666666666,0.0,1.0,0
6319,4126.9400000000005,2,3.2,42,5653,1,5,2063.4700000000003,825.3880000000001,8.4,18.84333333333333,0.4,0.2,1
6320,0.0,0,4.0,60,6188,2,4,0.0,0.0,15.0,25.783333333333335,0.0,0.5,0
6321,3448.11,1,4.0,10,2530,1,2,3448.11,1724.055,5.0,21.083333333333332,0.5,0.5,1
6322,0.0,0,4.0,39,3688,3,4,0.0,0.0,9.75,15.366666666666667,0.0,0.75,0
6323,0.0,0,4.0,5,81,0,1,0.0,0.0,5.0,1.35,0.0,0.0,0
6324,1079.25,1,4.5,31,1151,1,2,1079.25,539.625,15.5,9.591666666666667,0.5,0.5,1
6325,2156.11,1,4.2,58,1415,2,5,2156.11,431.22200000000004,11.6,4.716666666666667,0.2,0.4,1
6326,0.0,0,4.0,6,1279,0,1,0.0,0.0,6.0,21.316666666666666,0.0,0.0,0
6327,880.27,1,3.8,64,3635,0,5,880.27,176.054,12.8,12.116666666666667,0.2,0.0,1
6328,0.0,0,4.0,19,2094,0,2,0.0,0.0,9.5,17.45,0.0,0.0,0
6329,2361.48,1,4.0,95,6793,3,7,2361.48,337.3542857142857,13.571428571428571,16.173809523809524,0.14285714285714285,0.42857142857142855,1
6330,3664.58,1,4.0,36,3806,1,4,3664.58,916.145,9.0,15.858333333333333,0.25,0.25,1
6331,0.0,0,4.0,19,1210,1,1,0.0,0.0,19.0,20.166666666666668,0.0,1.0,0
6332,1802.3799999999999,2,4.333333333333333,45,3526,1,3,901.1899999999999,600.7933333333333,15.0,19.58888888888889,0.6666666666666666,0.3333333333333333,1
6333,0.0,0,4.0,30,1983,1,3,0.0,0.0,10.0,11.016666666666667,0.0,0.3333333333333333,0
6335,0.0,0,4.0,20,516,1,1,0.0,0.0,20.0,8.6,0.0,1.0,0
6336,0.0,0,4.0,57,1638,2,3,0.0,0.0,19.0,9.1,0.0,0.6666666666666666,0
6337,550.22,1,4.0,32,1310,1,3,550.22,183.40666666666667,10.666666666666666,7.277777777777778,0.3333333333333333,0.3333333333333333,1
6338,0.0,0,4.0,7,2449,2,2,0.0,0.0,3.5,20.408333333333335,0.0,1.0,0
6339,5153.5599999999995,3,4.0,18,3441,0,3,1717.8533333333332,1717.8533333333332,6.0,19.116666666666667,1.0,0.0,1
6340,715.67,1,3.5,31,893,1,2,715.67,357.835,15.5,7.441666666666666,0.5,0.5,1
6341,7200.61,3,4.0,41,3178,1,4,2400.2033333333334,1800.1525,10.25,13.241666666666667,0.75,0.25,1
6342,0.0,0,4.0,64,5036,2,4,0.0,0.0,16.0,20.983333333333334,0.0,0.5,0
6343,4942.68,2,4.25,71,3680,2,4,2471.34,1235.67,17.75,15.333333333333334,0.5,0.5,1
6345,248.44,2,4.5,15,329,0,2,124.22,124.22,7.5,2.7416666666666667,1.0,0.0,1
6346,955.08,1,3.3333333333333335,29,2539,0,3,955.08,318.36,9.666666666666666,14.105555555555556,0.3333333333333333,0.0,1
6347,0.0,0,4.0,16,1076,1,1,0.0,0.0,16.0,17.933333333333334,0.0,1.0,0
6348,0.0,0,4.0,22,3213,1,2,0.0,0.0,11.0,26.775,0.0,0.5,0
6349,0.0,0,4.0,50,3679,2,3,0.0,0.0,16.666666666666668,20.438888888888886,0.0,0.6666666666666666,0
6350,0.0,0,4.0,44,3894,2,5,0.0,0.0,8.8,12.979999999999999,0.0,0.4,0
6351,0.0,0,4.0,29,2008,2,2,0.0,0.0,14.5,16.733333333333334,0.0,1.0,0
6352,1784.88,1,4.0,22,2744,0,2,1784.88,892.44,11.0,22.866666666666667,0.5,0.0,1
6353,0.0,0,4.0,44,3003,2,3,0.0,0.0,14.666666666666666,16.683333333333334,0.0,0.6666666666666666,0
6354,0.0,0,4.0,39,3889,2,4,0.0,0.0,9.75,16.204166666666666,0.0,0.5,0
6355,0.0,0,4.0,17,916,1,1,0.0,0.0,17.0,15.266666666666667,0.0,1.0,0
6356,1113.81,1,4.0,47,3783,1,4,1113.81,278.4525,11.75,15.7625,0.25,0.25,1
6357,0.0,0,4.0,21,3810,4,4,0.0,0.0,5.25,15.875,0.0,1.0,0
6358,364.23,1,3.0,18,53,0,1,364.23,364.23,18.0,0.8833333333333333,1.0,0.0,1
6359,2908.87,1,4.333333333333333,31,1879,0,3,2908.87,969.6233333333333,10.333333333333334,10.43888888888889,0.3333333333333333,0.0,1
6360,1000.13,1,4.5,20,828,1,2,1000.13,500.065,10.0,6.9,0.5,0.5,1
6361,210.37,1,4.0,75,4558,2,4,210.37,52.5925,18.75,18.991666666666667,0.25,0.5,1
6362,0.0,0,4.0,12,1379,1,1,0.0,0.0,12.0,22.983333333333334,0.0,1.0,0
6363,1062.77,1,4.142857142857143,87,7308,6,7,1062.77,151.8242857142857,12.428571428571429,17.4,0.14285714285714285,0.8571428571428571,1
6364,5811.3,1,4.0,55,4532,1,4,5811.3,1452.825,13.75,18.883333333333333,0.25,0.25,1
6365,1575.87,1,3.0,17,799,0,1,1575.87,1575.87,17.0,13.316666666666666,1.0,0.0,1
6367,0.0,0,4.0,20,376,2,2,0.0,0.0,10.0,3.1333333333333333,0.0,1.0,0
6368,0.0,0,4.0,12,1606,1,1,0.0,0.0,12.0,26.766666666666666,0.0,1.0,0
6369,902.62,1,3.0,2,935,0,1,902.62,902.62,2.0,15.583333333333334,1.0,0.0,1
6370,1471.64,1,2.5,31,632,0,2,1471.64,735.82,15.5,5.266666666666667,0.5,0.0,1
6371,1786.32,1,3.8333333333333335,83,4498,2,6,1786.32,297.71999999999997,13.833333333333334,12.494444444444444,0.16666666666666666,0.3333333333333333,1
6372,0.0,0,4.0,36,560,2,2,0.0,0.0,18.0,4.666666666666667,0.0,1.0,0
6373,0.0,0,4.0,28,2872,1,2,0.0,0.0,14.0,23.933333333333334,0.0,0.5,0
6374,0.0,0,4.0,28,1820,1,2,0.0,0.0,14.0,15.166666666666666,0.0,0.5,0
6375,3273.0,1,4.0,49,4015,1,4,3273.0,818.25,12.25,16.729166666666668,0.25,0.25,1
6376,2818.32,2,4.25,40,3806,1,4,1409.16,704.58,10.0,15.858333333333333,0.5,0.25,1
6377,1327.66,1,2.5,35,2079,0,2,1327.66,663.83,17.5,17.325,0.5,0.0,1
6378,964.68,1,4.0,22,1774,0,1,964.68,964.68,22.0,29.566666666666666,1.0,0.0,1
6379,7686.69,2,4.0,47,3861,0,4,3843.345,1921.6725,11.75,16.0875,0.5,0.0,1
6380,1128.54,1,4.2,64,4932,3,5,1128.54,225.708,12.8,16.44,0.2,0.6,1
6381,0.0,0,4.0,8,1481,1,1,0.0,0.0,8.0,24.683333333333334,0.0,1.0,0
6382,1608.39,1,4.166666666666667,94,6937,2,6,1608.39,268.065,15.666666666666666,19.269444444444446,0.16666666666666666,0.3333333333333333,1
6383,1712.73,1,5.0,23,1747,0,1,1712.73,1712.73,23.0,29.116666666666667,1.0,0.0,1
6384,0.0,0,4.0,24,1096,0,1,0.0,0.0,24.0,18.266666666666666,0.0,0.0,0
6385,0.0,0,4.0,38,2486,2,3,0.0,0.0,12.666666666666666,13.81111111111111,0.0,0.6666666666666666,0
6386,0.0,0,4.0,34,4171,2,4,0.0,0.0,8.5,17.379166666666666,0.0,0.5,0
6387,0.0,0,4.0,49,3914,4,4,0.0,0.0,12.25,16.308333333333334,0.0,1.0,0
6388,240.69,1,3.0,15,1600,0,1,240.69,240.69,15.0,26.666666666666668,1.0,0.0,1
6389,6243.88,1,3.6666666666666665,51,5554,0,6,6243.88,1040.6466666666668,8.5,15.427777777777777,0.16666666666666666,0.0,1
6390,0.0,0,4.0,3,889,0,1,0.0,0.0,3.0,14.816666666666666,0.0,0.0,0
6391,2673.88,2,4.0,61,4124,0,4,1336.94,668.47,15.25,17.183333333333334,0.5,0.0,1
6392,0.0,0,4.0,6,345,1,1,0.0,0.0,6.0,5.75,0.0,1.0,0
6393,4315.03,1,4.5,22,1083,0,2,4315.03,2157.515,11.0,9.025,0.5,0.0,1
6394,1471.56,1,3.6666666666666665,64,2173,2,3,1471.56,490.52,21.333333333333332,12.072222222222223,0.3333333333333333,0.6666666666666666,1
6395,4144.370000000001,2,4.25,65,3687,1,4,2072.1850000000004,1036.0925000000002,16.25,15.3625,0.5,0.25,1
6396,0.0,0,4.0,29,3337,2,3,0.0,0.0,9.666666666666666,18.538888888888888,0.0,0.6666666666666666,0
6397,0.0,0,4.0,31,2434,4,4,0.0,0.0,7.75,10.141666666666667,0.0,1.0,0
6398,0.0,0,4.0,28,3036,2,3,0.0,0.0,9.333333333333334,16.866666666666667,0.0,0.6666666666666666,0
6399,1764.48,1,4.333333333333333,34,4226,1,3,1764.48,588.16,11.333333333333334,23.477777777777778,0.3333333333333333,0.3333333333333333,1
6400,0.0,0,4.0,18,981,0,1,0.0,0.0,18.0,16.35,0.0,0.0,0
6401,0.0,0,4.0,49,1864,1,3,0.0,0.0,16.333333333333332,10.355555555555556,0.0,0.3333333333333333,0
6402,0.0,0,4.0,47,2773,2,3,0.0,0.0,15.666666666666666,15.405555555555557,0.0,0.6666666666666666,0
6404,0.0,0,4.0,30,2715,2,2,0.0,0.0,15.0,22.625,0.0,1.0,0
6405,0.0,0,4.0,3,1739,1,1,0.0,0.0,3.0,28.983333333333334,0.0,1.0,0
6406,5299.16,1,4.0,39,3428,0,3,5299.16,1766.3866666666665,13.0,19.044444444444444,0.3333333333333333,0.0,1
6407,846.92,1,4.0,70,6383,1,5,846.92,169.384,14.0,21.276666666666664,0.2,0.2,1
6408,1401.01,1,4.25,57,4227,2,4,1401.01,350.2525,14.25,17.6125,0.25,0.5,1
6409,6503.26,2,4.0,39,1976,0,2,3251.63,3251.63,19.5,16.466666666666665,1.0,0.0,1
6410,0.0,0,4.0,7,558,0,1,0.0,0.0,7.0,9.3,0.0,0.0,0
6411,594.02,1,4.333333333333333,42,4356,1,3,594.02,198.00666666666666,14.0,24.2,0.3333333333333333,0.3333333333333333,1
6412,0.0,0,4.0,60,699,3,3,0.0,0.0,20.0,3.8833333333333333,0.0,1.0,0
6413,2085.57,1,4.333333333333333,34,2930,2,3,2085.57,695.19,11.333333333333334,16.27777777777778,0.3333333333333333,0.6666666666666666,1
6414,217.46,1,4.0,46,2631,2,3,217.46,72.48666666666666,15.333333333333334,14.616666666666667,0.3333333333333333,0.6666666666666666,1
6415,5423.620000000001,2,4.25,46,3153,0,4,2711.8100000000004,1355.9050000000002,11.5,13.1375,0.5,0.0,1
6416,0.0,0,4.0,14,1245,0,1,0.0,0.0,14.0,20.75,0.0,0.0,0
6417,0.0,0,4.0,17,713,1,2,0.0,0.0,8.5,5.941666666666666,0.0,0.5,0
6418,0.0,0,4.0,29,3594,1,3,0.0,0.0,9.666666666666666,19.966666666666665,0.0,0.3333333333333333,0
6419,0.0,0,4.0,62,3766,2,4,0.0,0.0,15.5,15.691666666666666,0.0,0.5,0
6420,0.0,0,4.0,33,2012,1,2,0.0,0.0,16.5,16.766666666666666,0.0,0.5,0
6421,1462.36,1,3.8,71,4257,2,5,1462.36,292.472,14.2,14.19,0.2,0.4,1
6422,0.0,0,4.0,47,5845,2,5,0.0,0.0,9.4,19.483333333333334,0.0,0.4,0
6423,0.0,0,4.0,44,1620,1,3,0.0,0.0,14.666666666666666,9.0,0.0,0.3333333333333333,0
6424,0.0,0,4.0,53,3271,3,4,0.0,0.0,13.25,13.629166666666666,0.0,0.75,0
6425,1321.52,1,4.5,41,1933,0,2,1321.52,660.76,20.5,16.108333333333334,0.5,0.0,1
6426,0.0,0,4.0,21,1462,0,1,0.0,0.0,21.0,24.366666666666667,0.0,0.0,0
6427,0.0,0,4.0,25,944,1,3,0.0,0.0,8.333333333333334,5.2444444444444445,0.0,0.3333333333333333,0
6428,1465.86,1,4.0,71,4049,1,4,1465.86,366.465,17.75,16.870833333333334,0.25,0.25,1
6429,0.0,0,4.0,8,1183,1,1,0.0,0.0,8.0,19.716666666666665,0.0,1.0,0
6430,2162.6,2,4.142857142857143,66,5045,3,7,1081.3,308.9428571428571,9.428571428571429,12.011904761904761,0.2857142857142857,0.42857142857142855,1
6431,0.0,0,4.0,32,1982,2,2,0.0,0.0,16.0,16.516666666666666,0.0,1.0,0
6432,1695.6,1,3.3333333333333335,45,2220,0,3,1695.6,565.1999999999999,15.0,12.333333333333334,0.3333333333333333,0.0,1
6433,3494.94,1,2.0,24,672,0,1,3494.94,3494.94,24.0,11.2,1.0,0.0,1
6434,1502.8,1,3.6666666666666665,63,2990,2,3,1502.8,500.93333333333334,21.0,16.61111111111111,0.3333333333333333,0.6666666666666666,1
6435,1911.84,1,4.5,37,2512,1,2,1911.84,955.92,18.5,20.933333333333334,0.5,0.5,1
6436,6849.07,4,3.0,67,5394,0,4,1712.2675,1712.2675,16.75,22.475,1.0,0.0,1
6437,771.46,1,3.4,53,5052,1,5,771.46,154.292,10.6,16.84,0.2,0.2,1
6438,995.43,1,4.333333333333333,44,3402,1,3,995.43,331.81,14.666666666666666,18.9,0.3333333333333333,0.3333333333333333,1
6439,0.0,0,4.0,29,1039,1,2,0.0,0.0,14.5,8.658333333333333,0.0,0.5,0
6441,0.0,0,4.0,20,2785,1,3,0.0,0.0,6.666666666666667,15.472222222222223,0.0,0.3333333333333333,0
6442,0.0,0,4.0,19,2711,1,2,0.0,0.0,9.5,22.591666666666665,0.0,0.5,0
6443,4832.33,2,3.25,46,3196,2,4,2416.165,1208.0825,11.5,13.316666666666666,0.5,0.5,1
6444,0.0,0,4.0,36,1579,1,2,0.0,0.0,18.0,13.158333333333333,0.0,0.5,0
6445,234.08,1,3.75,35,3714,3,4,234.08,58.52,8.75,15.475,0.25,0.75,1
6446,0.0,0,4.0,18,2132,0,2,0.0,0.0,9.0,17.766666666666666,0.0,0.0,0
6447,0.0,0,4.0,2,747,1,1,0.0,0.0,2.0,12.45,0.0,1.0,0
6448,0.0,0,4.0,3,1087,0,1,0.0,0.0,3.0,18.116666666666667,0.0,0.0,0
6449,0.0,0,4.0,1,363,1,1,0.0,0.0,1.0,6.05,0.0,1.0,0
6450,432.13,1,4.0,25,2211,1,3,432.13,144.04333333333332,8.333333333333334,12.283333333333333,0.3333333333333333,0.3333333333333333,1
6451,0.0,0,4.0,20,1994,0,2,0.0,0.0,10.0,16.616666666666667,0.0,0.0,0
6452,0.0,0,4.0,36,5099,1,3,0.0,0.0,12.0,28.32777777777778,0.0,0.3333333333333333,0
6453,0.0,0,4.0,37,3355,3,3,0.0,0.0,12.333333333333334,18.63888888888889,0.0,1.0,0
6454,3599.19,1,4.0,35,2907,1,2,3599.19,1799.595,17.5,24.225,0.5,0.5,1
6455,0.0,0,4.0,33,2863,1,4,0.0,0.0,8.25,11.929166666666667,0.0,0.25,0
6456,7025.41,3,4.125,87,8176,3,8,2341.8033333333333,878.17625,10.875,17.033333333333335,0.375,0.375,1
6457,0.0,0,4.0,30,1194,1,2,0.0,0.0,15.0,9.95,0.0,0.5,0
6458,0.0,0,4.0,27,2391,1,2,0.0,0.0,13.5,19.925,0.0,0.5,0
6459,7390.51,4,3.3333333333333335,85,6086,0,6,1847.6275,1231.7516666666668,14.166666666666666,16.905555555555555,0.6666666666666666,0.0,1
6460,0.0,0,4.0,16,2648,0,2,0.0,0.0,8.0,22.066666666666666,0.0,0.0,0
6462,0.0,0,4.0,12,394,0,2,0.0,0.0,6.0,3.283333333333333,0.0,0.0,0
6463,840.36,1,3.6666666666666665,26,2935,0,3,840.36,280.12,8.666666666666666,16.305555555555557,0.3333333333333333,0.0,1
6464,3926.16,1,4.0,65,4585,1,4,3926.16,981.54,16.25,19.104166666666668,0.25,0.25,1
6465,3022.43,1,3.8,57,2816,1,5,3022.43,604.486,11.4,9.386666666666667,0.2,0.2,1
6466,0.0,0,4.0,25,1813,1,2,0.0,0.0,12.5,15.108333333333333,0.0,0.5,0
6467,2182.85,2,4.0,74,5642,2,5,1091.425,436.57,14.8,18.80666666666667,0.4,0.4,1
6468,0.0,0,4.0,103,3704,2,6,0.0,0.0,17.166666666666668,10.28888888888889,0.0,0.3333333333333333,0
6469,1258.17,1,2.0,16,711,0,1,1258.17,1258.17,16.0,11.85,1.0,0.0,1
6470,0.0,0,4.0,18,2212,2,2,0.0,0.0,9.0,18.433333333333334,0.0,1.0,0
6471,4597.04,2,3.5,69,2530,2,4,2298.52,1149.26,17.25,10.541666666666666,0.5,0.5,1
6472,535.48,1,4.333333333333333,50,1690,0,3,535.48,178.49333333333334,16.666666666666668,9.38888888888889,0.3333333333333333,0.0,1
6473,5650.16,1,4.0,45,3602,1,3,5650.16,1883.3866666666665,15.0,20.011111111111113,0.3333333333333333,0.3333333333333333,1
6474,261.0,1,4.0,29,5824,2,5,261.0,52.2,5.8,19.413333333333334,0.2,0.4,1
6475,0.0,0,4.0,18,1881,2,2,0.0,0.0,9.0,15.675,0.0,1.0,0
6476,4322.37,1,3.75,42,3228,1,4,4322.37,1080.5925,10.5,13.45,0.25,0.25,1
6477,660.68,1,4.2,55,3479,1,5,660.68,132.136,11.0,11.596666666666666,0.2,0.2,1
6478,5704.41,3,4.285714285714286,121,4719,2,7,1901.47,814.9157142857142,17.285714285714285,11.235714285714286,0.42857142857142855,0.2857142857142857,1
6479,2662.4300000000003,2,3.0,26,2693,0,2,1331.2150000000001,1331.2150000000001,13.0,22.441666666666666,1.0,0.0,1
6481,0.0,0,4.0,22,1546,1,2,0.0,0.0,11.0,12.883333333333333,0.0,0.5,0
6482,357.37,1,4.333333333333333,50,3079,1,3,357.37,119.12333333333333,16.666666666666668,17.105555555555554,0.3333333333333333,0.3333333333333333,1
6483,0.0,0,4.0,7,1334,1,1,0.0,0.0,7.0,22.233333333333334,0.0,1.0,0
6484,0.0,0,4.0,13,3159,1,2,0.0,0.0,6.5,26.325,0.0,0.5,0
6485,1408.96,2,4.25,51,1623,1,4,704.48,352.24,12.75,6.7625,0.5,0.25,1
6486,0.0,0,4.0,7,556,0,1,0.0,0.0,7.0,9.266666666666667,0.0,0.0,0
6487,0.0,0,4.0,16,2662,0,3,0.0,0.0,5.333333333333333,14.78888888888889,0.0,0.0,0
6489,1257.0,2,4.25,52,3106,0,4,628.5,314.25,13.0,12.941666666666666,0.5,0.0,1
6491,0.0,0,4.0,19,3386,3,3,0.0,0.0,6.333333333333333,18.811111111111114,0.0,1.0,0
6492,0.0,0,4.0,13,1224,1,1,0.0,0.0,13.0,20.4,0.0,1.0,0
6493,932.87,1,4.0,66,5080,2,6,932.87,155.47833333333332,11.0,14.11111111111111,0.16666666666666666,0.3333333333333333,1
6494,4019.45,2,4.666666666666667,42,2241,0,3,2009.725,1339.8166666666666,14.0,12.45,0.6666666666666666,0.0,1
6496,1189.97,1,4.0,59,3885,2,5,1189.97,237.994,11.8,12.95,0.2,0.4,1
6497,3032.6,2,3.8333333333333335,79,6811,0,6,1516.3,505.43333333333334,13.166666666666666,18.919444444444444,0.3333333333333333,0.0,1
